Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
6/7/13,12:00:01,68,66,12,6,5
6/8/13,13:00:01,66,77,12,15,12
6/9/13,14:00:01,70,69,7,10,1
6/10/13,15:00:01,68,65,4,27,18
6/11/13,16:00:01,68,67,18,28,2
6/12/13,17:00:01,68,80,4,22,1
6/13/13,18:00:01,67,74,13,7,13
6/14/13,19:00:01,69,72,18,30,1
6/15/13,20:00:01,68,65,10,7,4
6/16/13,21:00:01,67,63,20,20,19
6/17/13,22:00:01,67,69,8,5,19
6/18/13,23:00:01,66,69,15,24,15
6/19/13,0:13:19,69,79,18,8,9
6/20/13,1:13:19,67,56,4,6,6
6/21/13,2:13:19,69,69,12,28,4
6/22/13,3:13:19,69,55,5,10,9
6/23/13,4:13:19,65,74,17,17,16
6/24/13,5:13:19,70,76,4,7,9
6/25/13,6:13:19,65,55,3,1,4
6/26/13,7:13:19,68,69,12,30,6
6/27/13,8:13:19,66,65,2,12,2
6/28/13,9:13:19,70,78,10,17,4
6/29/13,10:13:19,65,73,14,11,14
6/30/13,11:13:19,70,78,13,11,19
6/1/13,12:13:19,68,67,14,22,2
6/2/13,13:13:19,65,64,20,28,1
6/3/13,14:13:19,69,55,20,9,16
6/4/13,15:13:19,67,60,1,30,13
6/5/13,16:13:19,70,75,5,27,17
6/6/13,17:13:19,69,65,16,27,4
6/7/13,18:13:19,68,75,1,23,4
6/8/13,19:13:19,67,76,4,11,20
6/9/13,20:13:19,67,63,19,21,9
6/10/13,21:13:19,66,76,6,11,10
6/11/13,22:13:19,65,65,18,15,3
6/12/13,23:13:19,69,79,12,1,9
6/13/13,0:43:51,70,61,5,29,12
6/14/13,1:43:51,70,76,1,6,10
6/15/13,2:43:51,67,58,7,14,5
6/16/13,3:43:51,68,67,13,23,19
6/17/13,4:43:51,66,76,11,8,15
6/18/13,5:43:51,65,71,5,14,8
6/19/13,6:43:51,65,76,1,6,14
6/20/13,7:43:51,65,58,19,26,5
6/21/13,8:43:51,70,79,2,15,10
6/22/13,9:43:51,68,63,19,11,11
6/23/13,10:43:51,66,66,18,14,9
6/24/13,11:43:51,69,59,6,1,8
6/25/13,12:43:51,67,68,13,4,9
6/26/13,13:43:51,70,70,14,16,19
6/27/13,14:43:51,68,77,3,15,6
6/28/13,15:43:51,67,55,14,23,8
6/29/13,16:43:51,68,77,10,30,1
6/30/13,17:43:51,68,64,20,29,4
6/1/13,18:43:51,65,77,8,12,5
6/2/13,19:43:51,69,60,14,1,12
6/3/13,20:43:51,66,59,7,12,16
6/4/13,21:43:51,69,61,9,29,20
6/5/13,22:43:51,70,58,18,26,19
6/6/13,23:43:51,66,73,8,8,14
6/7/13,0:13:20,65,73,1,8,8
6/8/13,1:13:20,70,59,1,27,11
6/9/13,2:13:20,70,79,10,1,20
6/10/13,3:13:20,69,67,19,8,4
6/11/13,4:13:20,66,57,15,12,1
6/12/13,5:13:20,66,63,15,11,10
6/13/13,6:13:20,70,58,18,6,7
6/14/13,7:13:20,66,59,13,22,20
6/15/13,8:13:20,68,65,8,29,11
6/16/13,9:13:20,68,74,4,19,6
6/17/13,10:13:20,67,56,16,8,10
6/18/13,11:13:20,65,77,7,4,13
6/19/13,12:13:20,67,76,16,18,10
6/20/13,13:13:20,67,67,20,29,20
6/21/13,14:13:20,67,63,9,6,6
6/22/13,15:13:20,69,61,8,26,9
6/23/13,16:13:20,67,71,3,12,15
6/24/13,17:13:20,66,67,14,14,19
6/25/13,18:13:20,70,73,14,23,1
6/26/13,19:13:20,67,58,16,29,10
6/27/13,20:13:20,70,66,1,22,3
6/28/13,21:13:20,69,58,2,8,12
6/29/13,22:13:20,68,67,17,21,18
6/30/13,23:13:20,67,71,10,27,10
6/1/13,0:33:07,65,72,9,12,8
6/2/13,1:33:07,68,71,11,10,20
6/3/13,2:33:07,67,69,1,15,12
6/4/13,3:33:07,69,71,17,28,10
6/5/13,4:33:07,69,80,6,26,20
6/6/13,5:33:07,70,60,12,29,5
6/7/13,6:33:07,69,74,11,11,2
6/8/13,7:33:07,67,67,17,4,4
6/9/13,8:33:07,68,68,14,19,17
6/10/13,9:33:07,65,55,3,12,20
6/11/13,10:33:07,65,66,11,10,6
6/12/13,11:33:07,69,74,10,14,4
6/13/13,12:33:07,69,73,10,21,7
6/14/13,13:33:07,65,56,2,20,8
6/15/13,14:33:07,68,80,9,21,20
6/16/13,15:33:07,65,75,13,8,10
6/17/13,16:33:07,66,70,17,8,10
6/18/13,17:33:07,70,58,15,21,14
6/19/13,18:33:07,66,55,2,28,19
6/20/13,19:33:07,65,73,10,2,15
6/21/13,20:33:07,66,55,10,1,6
6/22/13,21:33:07,69,75,11,21,17
6/23/13,22:33:07,69,55,8,14,7
6/24/13,23:33:07,68,55,20,23,10
6/25/13,0:00:01,67,80,11,12,8
6/26/13,1:00:01,65,75,7,11,8
6/27/13,2:00:01,65,58,15,26,18
6/28/13,3:00:01,69,57,8,28,8
6/29/13,4:00:01,69,78,3,20,9
6/30/13,5:00:01,68,62,15,19,11
6/1/13,6:00:01,69,73,12,29,9
6/2/13,7:00:01,69,74,7,16,7
6/3/13,8:00:01,68,75,12,15,12
6/4/13,9:00:01,68,55,20,18,14
6/5/13,10:00:01,70,75,7,23,6
6/6/13,11:00:01,66,65,5,2,11
6/7/13,12:00:01,65,72,14,18,16
6/8/13,13:00:01,69,78,9,26,18
6/9/13,14:00:01,69,80,11,14,19
6/10/13,15:00:01,68,56,20,4,13
6/11/13,16:00:01,67,71,12,13,9
6/12/13,17:00:01,66,78,17,1,14
6/13/13,18:00:01,70,78,16,25,15
6/14/13,19:00:01,65,62,20,19,10
6/15/13,20:00:01,69,65,10,1,3
6/16/13,21:00:01,65,69,18,29,2
6/17/13,22:00:01,67,69,4,2,15
6/18/13,23:00:01,67,72,13,11,20
6/19/13,0:13:19,70,77,5,5,15
6/20/13,1:13:19,66,62,19,15,1
6/21/13,2:13:19,66,72,6,1,17
6/22/13,3:13:19,67,71,14,19,5
6/23/13,4:13:19,66,73,1,4,14
6/24/13,5:13:19,69,60,4,5,15
6/25/13,6:13:19,68,77,2,10,13
6/26/13,7:13:19,68,63,8,28,17
6/27/13,8:13:19,65,64,13,6,9
6/28/13,9:13:19,70,70,3,19,19
6/29/13,10:13:19,66,57,20,3,4
6/30/13,11:13:19,70,76,11,5,13
6/1/13,12:13:19,70,73,13,29,10
6/2/13,13:13:19,66,56,15,1,4
6/3/13,14:13:19,65,68,1,13,7
6/4/13,15:13:19,67,78,2,16,3
6/5/13,16:13:19,69,66,13,25,14
6/6/13,17:13:19,69,65,14,6,3
6/7/13,18:13:19,70,57,13,19,2
6/8/13,19:13:19,68,74,8,14,9
6/9/13,20:13:19,66,67,17,26,4
6/10/13,21:13:19,69,70,9,17,1
6/11/13,22:13:19,67,55,18,7,16
6/12/13,23:13:19,69,66,5,18,12
6/13/13,0:43:51,69,71,16,19,11
6/14/13,1:43:51,69,65,18,2,5
6/15/13,2:43:51,66,63,1,24,3
6/16/13,3:43:51,67,74,18,23,8
6/17/13,4:43:51,65,60,14,14,19
6/18/13,5:43:51,70,76,19,22,8
6/19/13,6:43:51,67,71,20,3,4
6/20/13,7:43:51,65,69,15,17,3
6/21/13,8:43:51,66,56,11,9,8
6/22/13,9:43:51,69,77,6,30,12
6/23/13,10:43:51,66,56,8,16,3
6/24/13,11:43:51,68,61,9,3,7
6/25/13,12:43:51,69,65,1,2,7
6/26/13,13:43:51,68,58,13,4,16
6/27/13,14:43:51,70,77,3,18,12
6/28/13,15:43:51,69,64,19,4,13
6/29/13,16:43:51,70,74,13,30,2
6/30/13,17:43:51,70,58,8,7,18
6/1/13,18:43:51,66,67,11,6,8
6/2/13,19:43:51,66,76,3,13,8
6/3/13,20:43:51,65,72,7,16,4
6/4/13,21:43:51,66,78,15,4,12
6/5/13,22:43:51,65,79,10,16,12
6/6/13,23:43:51,68,73,6,12,20
6/7/13,0:13:20,68,72,13,4,8
6/8/13,1:13:20,66,78,20,3,1
6/9/13,2:13:20,70,79,3,16,2
6/10/13,3:13:20,66,77,15,24,4
6/11/13,4:13:20,70,55,18,12,16
6/12/13,5:13:20,69,80,16,13,6
6/13/13,6:13:20,67,73,18,15,7
6/14/13,7:13:20,69,72,6,9,17
6/15/13,8:13:20,66,58,10,26,8
6/16/13,9:13:20,67,78,17,28,17
6/17/13,10:13:20,70,60,12,16,17
6/18/13,11:13:20,66,70,1,21,14
6/19/13,12:13:20,65,61,11,15,1
6/20/13,13:13:20,69,76,9,10,12
6/21/13,14:13:20,65,58,14,22,1
6/22/13,15:13:20,65,65,17,14,9
6/23/13,16:13:20,68,78,3,19,15
6/24/13,17:13:20,69,63,15,18,8
6/25/13,18:13:20,67,56,13,11,10
6/26/13,19:13:20,67,62,14,5,3
6/27/13,20:13:20,67,70,9,15,1
6/28/13,21:13:20,65,76,11,28,19
6/29/13,22:13:20,67,71,3,6,19
6/30/13,23:13:20,70,56,8,22,4
6/1/13,0:33:07,65,69,5,19,5
6/2/13,1:33:07,68,59,12,9,1
6/3/13,2:33:07,70,64,15,14,12
6/4/13,3:33:07,66,71,9,26,15
6/5/13,4:33:07,70,71,7,2,4
6/6/13,5:33:07,70,75,19,17,18
6/7/13,6:33:07,67,58,14,25,15
6/8/13,7:33:07,69,80,18,23,4
6/9/13,8:33:07,70,59,7,3,17
6/10/13,9:33:07,66,72,16,22,19
6/11/13,10:33:07,70,76,13,23,8
6/12/13,11:33:07,70,78,1,13,2
6/13/13,12:33:07,66,61,6,20,11
6/14/13,13:33:07,68,67,9,7,20
6/15/13,14:33:07,65,64,17,10,11
6/16/13,15:33:07,69,73,8,11,11
6/17/13,16:33:07,65,60,19,4,7
6/18/13,17:33:07,67,63,20,28,5
6/19/13,18:33:07,66,67,5,18,11
6/20/13,19:33:07,65,55,20,21,12
6/21/13,20:33:07,68,59,4,27,15
6/22/13,21:33:07,66,79,1,15,15
6/23/13,22:33:07,70,74,18,15,6
6/24/13,23:33:07,67,68,17,15,16
6/25/13,0:45:56,68,71,14,24,20
6/26/13,1:45:56,69,73,18,5,1
6/27/13,2:45:56,65,79,16,27,2
6/28/13,3:45:56,67,58,20,27,20
6/29/13,4:45:56,65,58,10,18,17
6/30/13,5:45:56,67,59,11,9,1
6/1/13,6:45:56,67,75,13,18,11
6/2/13,7:45:56,68,57,17,9,7
6/3/13,8:45:56,70,56,10,11,6
6/4/13,9:45:56,68,80,7,14,4
6/5/13,10:45:56,68,79,7,12,3
6/6/13,11:45:56,70,74,14,12,20
6/7/13,12:45:56,68,78,2,24,19
6/8/13,13:45:56,66,76,17,6,16
6/9/13,14:45:56,69,55,13,6,18
6/10/13,15:45:56,69,55,18,30,16
6/11/13,16:45:56,69,77,8,13,5
6/12/13,17:45:56,70,78,14,22,14
6/13/13,18:45:56,67,74,11,19,18
6/14/13,19:45:56,65,71,1,3,11
6/15/13,20:45:56,67,69,2,10,15
6/16/13,21:45:56,69,80,5,19,20
6/17/13,22:45:56,68,75,7,10,1
6/18/13,23:45:56,70,79,13,14,15
6/19/13,0:45:56,70,80,18,15,4
6/20/13,1:45:56,65,77,4,30,16
6/21/13,2:45:56,68,62,14,28,8
6/22/13,3:45:56,65,69,18,17,20
6/23/13,4:45:56,69,73,3,17,7
6/24/13,5:45:56,68,66,13,17,8
6/25/13,6:45:56,65,56,9,21,6
6/26/13,7:45:56,70,61,18,27,5
6/27/13,8:45:56,67,55,20,20,14
6/28/13,9:45:56,65,59,2,8,1
6/29/13,10:45:56,66,71,15,27,19
6/30/13,11:45:56,69,63,10,14,13
6/1/13,12:45:56,66,63,11,30,13
6/2/13,13:45:56,67,73,13,30,5
6/3/13,14:45:56,65,65,13,12,5
6/4/13,15:45:56,67,65,17,10,2
6/5/13,16:45:56,70,58,3,30,18
6/6/13,17:45:56,69,69,11,13,8
6/7/13,18:45:56,67,68,3,6,10
6/8/13,19:45:56,69,73,11,27,3
6/9/13,20:45:56,69,61,18,16,13
6/10/13,21:45:56,69,70,10,25,17
6/11/13,22:45:56,66,68,11,10,3
6/12/13,23:45:56,66,55,11,8,10
6/13/13,0:45:56,66,73,8,25,2
6/14/13,1:45:56,65,63,2,5,12
6/15/13,2:45:56,69,78,4,26,2
6/16/13,3:45:56,70,61,9,13,11
6/17/13,4:45:56,67,71,11,22,3
6/18/13,5:45:56,66,77,3,5,13
6/19/13,6:45:56,68,80,14,12,7
6/20/13,7:45:56,65,68,11,24,13
6/21/13,8:45:56,68,68,13,2,8
6/22/13,9:45:56,68,75,9,5,9
6/23/13,10:45:56,69,79,19,13,14
6/24/13,11:45:56,68,61,13,5,5
6/25/13,12:45:56,70,79,13,11,10
6/26/13,13:45:56,66,74,5,28,10
6/27/13,14:45:56,70,56,10,27,19
6/28/13,15:45:56,68,64,4,7,1
6/29/13,16:45:56,66,65,19,23,3
6/30/13,17:45:56,65,80,19,23,1
6/1/13,18:45:56,70,64,8,1,17
6/2/13,0:00:01,66,61,1,14,18
6/3/13,1:00:01,67,59,17,18,12
6/4/13,2:00:01,68,67,15,15,1
6/5/13,3:00:01,69,76,5,6,6
6/6/13,4:00:01,69,60,13,11,2
6/7/13,5:00:01,70,72,7,26,8
6/8/13,6:00:01,68,63,2,14,9
6/9/13,7:00:01,69,70,11,2,17
6/10/13,8:00:01,66,67,5,4,8
6/11/13,9:00:01,68,65,18,1,8
6/12/13,10:00:01,68,74,9,2,19
6/13/13,11:00:01,69,56,10,8,19
6/14/13,12:00:01,67,75,11,16,4
6/15/13,13:00:01,70,73,4,1,13
6/16/13,14:00:01,68,65,19,8,16
6/17/13,15:00:01,70,55,1,5,2
6/18/13,16:00:01,66,67,15,6,12
6/19/13,17:00:01,70,69,3,8,1
6/20/13,18:00:01,68,61,1,15,4
6/21/13,19:00:01,65,57,13,20,10
6/22/13,20:00:01,68,74,10,2,11
6/23/13,21:00:01,68,74,3,10,4
6/24/13,22:00:01,66,75,8,28,14
6/25/13,23:00:01,67,66,10,16,14
6/26/13,0:13:19,70,79,10,2,5
6/27/13,1:13:19,69,60,16,26,6
6/28/13,2:13:19,68,55,1,24,2
6/29/13,3:13:19,66,74,19,6,17
6/30/13,4:13:19,70,57,17,7,18
6/1/13,5:13:19,65,61,1,23,8
6/2/13,6:13:19,65,78,10,25,19
6/3/13,7:13:19,66,74,7,24,9
6/4/13,8:13:19,65,68,10,4,7
6/5/13,9:13:19,67,66,7,14,2
6/6/13,10:13:19,68,61,16,23,20
6/7/13,11:13:19,66,65,6,15,7
6/8/13,12:13:19,68,70,16,28,5
6/9/13,13:13:19,69,63,19,21,18
6/10/13,14:13:19,66,80,8,26,6
6/11/13,15:13:19,70,63,4,11,8
6/12/13,16:13:19,68,61,1,5,12
6/13/13,17:13:19,65,66,13,19,2
6/14/13,18:13:19,65,75,10,11,19
6/15/13,19:13:19,70,65,11,8,11
6/16/13,20:13:19,67,58,13,26,19
6/17/13,21:13:19,70,62,14,10,9
6/18/13,22:13:19,68,56,4,29,13
6/19/13,23:13:19,66,73,13,9,19
6/20/13,0:43:51,67,73,12,7,4
6/21/13,1:43:51,67,66,11,10,5
6/22/13,2:43:51,70,77,5,26,9
6/23/13,3:43:51,67,66,4,15,8
6/24/13,4:43:51,68,64,3,2,4
6/25/13,5:43:51,66,68,8,1,12
6/26/13,6:43:51,68,71,11,27,12
6/27/13,7:43:51,68,60,5,19,1
6/28/13,8:43:51,66,58,14,2,16
6/29/13,9:43:51,65,71,1,28,12
6/30/13,10:43:51,70,72,9,2,14
6/1/13,11:43:51,67,73,15,9,17
6/2/13,12:43:51,65,58,10,14,14
6/3/13,13:43:51,65,79,19,18,1
6/4/13,14:43:51,69,80,9,22,14
6/5/13,15:43:51,65,77,11,7,19
6/6/13,16:43:51,67,75,9,11,9
6/7/13,17:43:51,67,72,15,19,13
6/8/13,18:43:51,68,71,16,6,7
6/9/13,19:43:51,70,67,5,26,16
6/10/13,20:43:51,67,80,16,22,2
6/11/13,21:43:51,65,55,18,18,6
6/12/13,22:43:51,66,55,12,20,10
6/13/13,23:43:51,68,71,5,1,16
6/14/13,0:13:20,65,63,2,28,13
6/15/13,1:13:20,68,58,5,23,1
6/16/13,2:13:20,70,71,3,9,17
6/17/13,3:13:20,65,71,12,6,3
6/18/13,4:13:20,70,61,1,19,8
6/19/13,5:13:20,66,71,4,17,4
6/20/13,6:13:20,65,66,16,1,7
6/21/13,7:13:20,69,64,10,6,18
6/22/13,8:13:20,69,75,10,12,13
6/23/13,9:13:20,68,59,3,17,20
6/24/13,10:13:20,69,57,13,9,6
6/25/13,11:13:20,66,63,13,11,17
6/26/13,12:13:20,68,70,5,2,6
6/27/13,13:13:20,66,66,6,18,16
6/28/13,14:13:20,67,67,14,13,4
6/29/13,15:13:20,69,58,17,28,19
6/30/13,16:13:20,70,72,4,9,2
6/1/13,17:13:20,67,76,7,3,3
6/2/13,18:13:20,67,74,14,7,14
6/3/13,19:13:20,67,72,20,18,9
6/4/13,20:13:20,68,77,4,28,13
6/5/13,21:13:20,69,69,15,19,17
6/6/13,22:13:20,70,66,13,21,18
6/7/13,23:13:20,67,58,16,13,5
6/8/13,0:33:07,66,71,4,19,8
6/9/13,1:33:07,68,61,13,9,8
6/10/13,2:33:07,66,58,5,19,3
6/11/13,3:33:07,66,55,3,7,12
6/12/13,4:33:07,70,78,17,10,18
6/13/13,5:33:07,70,68,5,10,9
6/14/13,6:33:07,70,60,14,20,12
6/15/13,7:33:07,69,66,7,15,20
6/16/13,8:33:07,67,66,7,26,10
6/17/13,9:33:07,69,78,20,30,8
6/18/13,10:33:07,65,60,18,26,8
6/19/13,11:33:07,67,56,16,7,15
6/20/13,12:33:07,69,62,8,25,12
6/21/13,13:33:07,70,76,14,17,1
6/22/13,14:33:07,70,57,6,2,6
6/23/13,15:33:07,66,56,11,29,20
6/24/13,16:33:07,67,80,10,5,7
6/25/13,17:33:07,65,61,3,5,15
6/26/13,18:33:07,66,57,16,8,18
6/27/13,19:33:07,65,59,15,25,4
6/28/13,20:33:07,66,69,5,22,15
6/29/13,21:33:07,66,71,1,3,8
6/30/13,22:33:07,65,70,14,21,15
6/1/13,23:33:07,68,55,17,28,20
6/2/13,0:00:01,69,71,11,18,14
6/3/13,1:00:01,68,76,9,10,13
6/4/13,2:00:01,65,71,7,4,14
6/5/13,3:00:01,70,58,20,22,3
6/6/13,4:00:01,67,71,17,2,17
6/7/13,5:00:01,68,67,16,13,2
6/8/13,6:00:01,70,72,3,28,20
6/9/13,7:00:01,66,73,20,10,18
6/10/13,8:00:01,69,61,8,20,16
6/11/13,9:00:01,67,76,20,2,3
6/12/13,10:00:01,67,73,20,5,4
6/13/13,11:00:01,67,66,8,16,9
6/14/13,12:00:01,68,77,9,6,7
6/15/13,13:00:01,66,77,15,25,5
6/16/13,14:00:01,67,76,8,11,6
6/17/13,15:00:01,67,60,13,8,18
6/18/13,16:00:01,65,70,14,9,5
6/19/13,17:00:01,66,65,2,1,6
6/20/13,18:00:01,67,56,4,24,5
6/21/13,19:00:01,67,63,6,24,3
6/22/13,20:00:01,67,64,18,13,3
6/23/13,21:00:01,69,63,12,13,16
6/24/13,22:00:01,65,75,3,9,6
6/25/13,23:00:01,65,59,20,8,19
6/26/13,0:13:19,67,66,16,30,2
6/27/13,1:13:19,65,64,12,26,10
6/28/13,2:13:19,67,61,13,2,11
6/29/13,3:13:19,66,63,5,1,15
6/30/13,4:13:19,70,59,5,21,7
6/1/13,5:13:19,67,76,14,13,14
6/2/13,6:13:19,66,57,17,11,16
6/3/13,7:13:19,66,59,12,22,13
6/4/13,8:13:19,68,74,19,28,2
6/5/13,9:13:19,65,80,2,4,16
6/6/13,10:13:19,69,61,19,13,15
6/7/13,11:13:19,67,69,8,3,16
6/8/13,12:13:19,65,70,9,4,17
6/9/13,13:13:19,67,58,9,9,14
6/10/13,14:13:19,70,73,12,25,5
6/11/13,15:13:19,69,73,18,20,10
6/12/13,16:13:19,69,73,19,5,14
6/13/13,17:13:19,65,80,14,20,17
6/14/13,18:13:19,68,70,4,16,16
6/15/13,19:13:19,70,72,19,9,2
6/16/13,20:13:19,66,70,3,9,18
6/17/13,21:13:19,69,76,11,16,7
6/18/13,22:13:19,65,69,5,11,2
6/19/13,23:13:19,70,73,12,19,20
6/20/13,0:43:51,69,75,18,8,6
6/21/13,1:43:51,66,68,5,3,6
6/22/13,2:43:51,69,65,15,5,13
6/23/13,3:43:51,66,68,13,9,4
6/24/13,4:43:51,68,56,7,24,15
6/25/13,5:43:51,65,72,6,9,5
6/26/13,6:43:51,70,74,17,2,17
6/27/13,7:43:51,66,57,17,19,3
6/28/13,8:43:51,67,64,20,11,13
6/29/13,9:43:51,69,64,3,13,15
6/30/13,10:43:51,68,77,3,4,5
6/1/13,11:43:51,70,58,19,28,17
6/2/13,12:43:51,67,70,7,18,4
6/3/13,13:43:51,66,76,17,12,6
6/4/13,14:43:51,70,62,14,8,17
6/5/13,15:43:51,69,72,11,22,16
6/6/13,16:43:51,66,72,19,15,14
6/7/13,17:43:51,67,78,18,9,19
6/8/13,18:43:51,67,56,9,27,19
6/9/13,19:43:51,66,62,16,24,14
6/10/13,20:43:51,68,63,1,1,14
6/11/13,21:43:51,70,65,5,11,2
6/12/13,22:43:51,66,67,14,15,13
6/13/13,23:43:51,70,56,7,2,17
6/14/13,0:13:20,68,79,11,8,19
6/15/13,1:13:20,67,73,2,25,14
6/16/13,2:13:20,66,80,18,24,10
6/17/13,3:13:20,67,72,18,29,3
6/18/13,4:13:20,69,65,11,20,19
6/19/13,5:13:20,70,69,12,10,6
6/20/13,6:13:20,66,56,6,29,7
6/21/13,7:13:20,65,79,1,16,5
6/22/13,8:13:20,68,80,5,2,6
6/23/13,9:13:20,66,57,12,30,16
6/24/13,10:13:20,67,75,15,11,7
6/25/13,11:13:20,69,75,20,20,7
6/26/13,12:13:20,67,57,13,15,1
6/27/13,13:13:20,69,65,14,4,5
6/28/13,14:13:20,65,67,14,25,15
6/29/13,15:13:20,68,62,20,6,11
6/30/13,16:13:20,69,73,19,21,1
6/1/13,17:13:20,65,65,6,13,19
6/2/13,18:13:20,68,70,3,9,8
6/3/13,19:13:20,68,61,18,2,7
6/4/13,20:13:20,65,59,15,11,10
6/5/13,21:13:20,68,66,4,1,12
6/6/13,22:13:20,68,74,12,18,16
6/7/13,23:13:20,70,78,20,27,18
6/8/13,0:33:07,66,76,14,2,1
6/9/13,1:33:07,68,65,19,8,10
6/10/13,2:33:07,66,69,1,9,8
6/11/13,3:33:07,65,56,4,18,7
6/12/13,4:33:07,70,74,6,16,11
6/13/13,5:33:07,68,72,19,27,3
6/14/13,6:33:07,69,69,2,17,5
6/15/13,7:33:07,70,76,5,25,11
6/16/13,8:33:07,69,80,6,15,8
6/17/13,9:33:07,67,72,16,25,14
6/18/13,10:33:07,70,61,16,26,14
6/19/13,11:33:07,69,57,4,28,2
6/20/13,12:33:07,70,56,14,2,18
6/21/13,13:33:07,69,75,20,28,15
6/22/13,14:33:07,70,60,2,17,7
6/23/13,15:33:07,70,66,16,29,15
6/24/13,16:33:07,70,58,18,19,9
6/25/13,17:33:07,67,60,7,27,18
6/26/13,18:33:07,66,58,7,24,3
6/27/13,19:33:07,67,66,16,1,6
6/28/13,20:33:07,68,65,18,2,10
6/29/13,21:33:07,69,75,11,5,10
6/30/13,22:33:07,69,61,12,10,11
6/1/13,23:33:07,67,75,5,11,2
6/2/13,0:00:01,69,77,20,19,12
6/3/13,1:00:01,69,74,13,19,9
6/4/13,2:00:01,66,58,19,17,9
6/5/13,3:00:01,65,79,12,9,8
6/6/13,4:00:01,67,62,7,13,18
6/7/13,5:00:01,70,68,16,13,11
6/8/13,6:00:01,67,55,12,14,8
6/9/13,7:00:01,65,77,1,8,15
6/10/13,8:00:01,67,68,19,10,3
6/11/13,9:00:01,65,64,18,19,12
6/12/13,10:00:01,70,65,6,21,19
6/13/13,11:00:01,69,70,19,18,1
6/14/13,12:00:01,69,64,14,9,16
6/15/13,13:00:01,69,80,9,28,9
6/16/13,14:00:01,70,66,15,17,6
6/17/13,15:00:01,70,57,2,29,17
6/18/13,16:00:01,68,73,20,5,1
6/19/13,17:00:01,65,80,8,10,5
6/20/13,18:00:01,69,70,7,22,17
6/21/13,19:00:01,70,71,13,12,6
6/22/13,20:00:01,70,73,16,8,12
6/23/13,21:00:01,68,64,7,3,17
6/24/13,22:00:01,70,55,6,17,17
6/25/13,23:00:01,69,71,13,9,2
6/26/13,0:13:19,65,73,16,22,3
6/27/13,1:13:19,70,77,18,6,8
6/28/13,2:13:19,69,62,8,14,16
6/29/13,3:13:19,69,69,9,8,20
6/30/13,4:13:19,69,78,20,2,20
6/1/13,5:13:19,67,66,3,25,17
6/2/13,6:13:19,69,70,15,7,4
6/3/13,7:13:19,70,57,12,1,6
6/4/13,8:13:19,66,74,8,18,10
6/5/13,9:13:19,69,71,14,11,3
6/6/13,10:13:19,68,70,11,21,18
6/7/13,11:13:19,66,70,8,17,10
6/8/13,12:13:19,66,58,7,6,18
6/9/13,13:13:19,65,61,19,23,5
6/10/13,14:13:19,68,55,5,10,5
6/11/13,15:13:19,66,71,16,13,5
6/12/13,16:13:19,69,67,20,16,7
6/13/13,17:13:19,67,73,5,18,19
6/14/13,18:13:19,65,74,6,30,15
6/15/13,19:13:19,65,69,3,26,1
6/16/13,20:13:19,69,66,15,19,13
6/17/13,21:13:19,70,57,13,21,16
6/18/13,22:13:19,67,59,10,21,20
6/19/13,23:13:19,68,66,1,21,19
6/20/13,0:43:51,70,73,2,28,6
6/21/13,1:43:51,67,79,16,17,16
6/22/13,2:43:51,65,63,2,20,16
6/23/13,3:43:51,67,71,8,27,8
6/24/13,4:43:51,68,63,16,14,1
6/25/13,5:43:51,67,71,9,11,16
6/26/13,6:43:51,67,69,17,27,19
6/27/13,7:43:51,66,64,11,12,6
6/28/13,8:43:51,70,67,16,23,9
6/29/13,9:43:51,69,69,15,14,8
6/30/13,10:43:51,67,73,12,24,9
6/1/13,11:43:51,67,76,4,5,19
6/2/13,12:43:51,65,63,17,12,13
6/3/13,13:43:51,68,70,7,23,6
6/4/13,14:43:51,70,67,15,3,17
6/5/13,15:43:51,67,69,9,10,17
6/6/13,16:43:51,68,62,12,15,8
6/7/13,17:43:51,69,80,4,29,2
6/8/13,18:43:51,65,61,13,21,8
6/9/13,19:43:51,70,58,16,13,6
6/10/13,20:43:51,67,67,10,13,18
6/11/13,21:43:51,68,61,3,11,13
6/12/13,22:43:51,69,67,8,29,19
6/13/13,23:43:51,68,74,8,20,4
6/14/13,0:13:20,67,80,17,26,10
6/15/13,1:13:20,69,71,2,12,3
6/16/13,2:13:20,65,70,3,25,5
6/17/13,3:13:20,68,77,1,25,11
6/18/13,4:13:20,69,55,4,2,15
6/19/13,5:13:20,66,55,4,22,1
6/20/13,6:13:20,70,62,8,15,2
6/21/13,7:13:20,68,79,8,18,15
6/22/13,8:13:20,66,64,17,5,19
6/23/13,9:13:20,66,78,13,22,10
6/24/13,10:13:20,68,71,2,17,16
6/25/13,11:13:20,70,63,6,11,8
6/26/13,12:13:20,70,70,8,15,18
6/27/13,13:13:20,68,66,3,6,20
6/28/13,14:13:20,69,79,10,8,3
6/29/13,15:13:20,68,63,15,27,2
6/30/13,16:13:20,68,58,10,5,14
6/1/13,17:13:20,67,66,13,11,8
6/2/13,18:13:20,66,70,11,11,7
6/3/13,19:13:20,68,67,9,18,14
6/4/13,20:13:20,70,57,7,16,10
6/5/13,21:13:20,70,67,20,6,16
6/6/13,22:13:20,67,73,5,18,8
6/7/13,23:13:20,68,63,18,1,8
6/8/13,0:33:07,66,76,19,16,4
6/9/13,1:33:07,68,78,3,8,2
6/10/13,2:33:07,66,73,5,20,17
